REPORTER_STATE,BUYER_STATE,DRUG_NAME,YEAR,sum(DOSAGE_UNIT)
CT,CT,HYDROCODONE,2012,9526670.0
MA,CT,OXYCODONE,2011,28945220.0
PA,CT,HYDROCODONE,2008,7324000.0
CT,NH,HYDROCODONE,2014,162830.0
VT,NH,HYDROCODONE,2007,85700.0
MO,NH,OXYCODONE,2019,100.0
VT,NH,HYDROCODONE,2006,140500.0
CA,NH,HYDROCODONE,2011,11800.0
VT,NH,HYDROCODONE,2018,112880.0
AR,NH,OXYCODONE,2007,1843600.0
MS,NH,HYDROCODONE,2007,260.0
NH,NH,OXYCODONE,2016,1273500.0
NH,NH,HYDROCODONE,2011,774600.0
NH,NH,OXYCODONE,2012,2142640.0
OH,NH,HYDROCODONE,2017,3200.0
NH,NH,HYDROCODONE,2008,903700.0
VT,NH,OXYCODONE,2010,193180.0
TN,NH,HYDROCODONE,2019,600.0
VA,MD,HYDROCODONE,2014,16249980.0
KY,MD,HYDROCODONE,2014,17800.0
AZ,MD,HYDROCODONE,2009,4065.0
MN,MD,OXYCODONE,2014,35400.0
NY,MD,OXYCODONE,2009,1392500.0
PA,MD,HYDROCODONE,2011,6009688.0
IL,MD,HYDROCODONE,2013,320016.0
TN,MD,HYDROCODONE,2008,8610700.0
MO,MD,HYDROCODONE,2012,4300.0
MS,MD,HYDROCODONE,2010,470.0
CA,MD,HYDROCODONE,2007,71130.0
VA,MD,HYDROCODONE,2013,11258920.0
MO,MD,OXYCODONE,2011,361100.0
PA,MD,HYDROCODONE,2013,5937770.0
MN,MD,HYDROCODONE,2010,275.0
CA,MD,HYDROCODONE,2012,189625.0
NY,MD,HYDROCODONE,2013,440720.0
IL,MD,OXYCODONE,2006,202700.0
NJ,MD,OXYCODONE,2010,46256460.0
SC,MD,HYDROCODONE,2014,237530.0
PA,MD,OXYCODONE,2014,8092970.0
MO,MD,OXYCODONE,2013,15500.0
CO,MD,HYDROCODONE,2008,100.0
MA,NY,HYDROCODONE,2010,2654100.0
FL,NY,HYDROCODONE,2011,1441300.0
KY,NY,OXYCODONE,2014,57400.0
VT,NY,HYDROCODONE,2009,981300.0
NJ,NY,HYDROCODONE,2006,37542745.0
PA,NY,OXYCODONE,2010,15669432.0
RI,NY,HYDROCODONE,2012,1089600.0
MI,NY,HYDROCODONE,2010,1136960.0
CT,NY,HYDROCODONE,2011,24303030.0
KY,NY,HYDROCODONE,2012,149100.0
MI,NY,HYDROCODONE,2009,1797580.0
IN,NY,HYDROCODONE,2013,1543960.0
FL,NY,HYDROCODONE,2014,1131220.0
OH,NY,HYDROCODONE,2010,8088870.0
VT,NY,HYDROCODONE,2014,815500.0
RI,NY,HYDROCODONE,2009,8996700.0
NY,NH,OXYCODONE,2015,200.0
VA,NJ,HYDROCODONE,2009,7300.0
CA,VA,OXYCODONE,2014,10810.0
TN,VA,OXYCODONE,2010,2333060.0
KY,VA,HYDROCODONE,2013,299810.0
CT,VA,HYDROCODONE,2010,17700.0
NJ,VA,OXYCODONE,2008,1847320.0
MD,VA,HYDROCODONE,2014,22429800.0
OH,VA,HYDROCODONE,2009,5854315.0
KY,VA,OXYCODONE,2010,10620.0
NJ,VA,HYDROCODONE,2010,1198060.0
TN,VA,HYDROCODONE,2008,34477400.0
VA,VA,HYDROCODONE,2014,38010450.0
NY,VA,HYDROCODONE,2007,582800.0
AL,VA,HYDROCODONE,2014,450900.0
PA,VA,OXYCODONE,2007,207392.0
KY,VA,HYDROCODONE,2014,347300.0
MD,VA,OXYCODONE,2008,18926520.0
SC,VA,HYDROCODONE,2010,4391550.0
TN,VA,OXYCODONE,2009,2179800.0
NJ,VA,HYDROCODONE,2014,2688790.0
GA,VA,HYDROCODONE,2011,889970.0
NJ,VA,HYDROCODONE,2007,974249.0
AZ,VA,HYDROCODONE,2006,9675.0
NC,VA,HYDROCODONE,2009,12863890.0
OH,VA,HYDROCODONE,2011,4316280.0
MS,VA,HYDROCODONE,2010,4530.0
WI,VA,HYDROCODONE,2013,2200.0
WV,VA,HYDROCODONE,2008,1059900.0
NC,VA,OXYCODONE,2010,23697800.0
IL,MN,HYDROCODONE,2014,3336000.0
FL,MN,HYDROCODONE,2007,329200.0
MN,MN,OXYCODONE,2007,18158990.0
CA,MN,OXYCODONE,2006,7222600.0
GA,MI,HYDROCODONE,2019,7500.0
MN,MN,OXYCODONE,2014,48587965.0
AL,MN,OXYCODONE,2012,209500.0
IA,MN,HYDROCODONE,2008,467500.0
AR,MN,OXYCODONE,2012,3379300.0
IN,MN,HYDROCODONE,2013,9869460.0
AL,MN,HYDROCODONE,2006,397690.0
WI,MN,OXYCODONE,2008,10295640.0
NJ,MN,HYDROCODONE,2014,78400.0
IL,MN,OXYCODONE,2007,1487800.0
OH,MN,HYDROCODONE,2012,761430.0
WI,MN,OXYCODONE,2011,11020040.0
OH,UT,OXYCODONE,2013,816600.0
MI,UT,HYDROCODONE,2009,123700.0
IL,UT,OXYCODONE,2010,282400.0
KY,WI,OXYCODONE,2019,17200.0
OH,UT,OXYCODONE,2009,1182240.0
OR,UT,HYDROCODONE,2010,6800.0
AZ,WI,OXYCODONE,2016,210700.0
PA,UT,OXYCODONE,2014,338.0
ID,UT,HYDROCODONE,2008,5700.0
UT,UT,OXYCODONE,2009,32080740.0
PA,UT,OXYCODONE,2006,11754.0
SC,UT,HYDROCODONE,2008,3500.0
NJ,UT,HYDROCODONE,2011,6500.0
NY,UT,HYDROCODONE,2008,22000.0
TN,VI,OXYCODONE,2011,2700.0
VT,VT,OXYCODONE,2012,1462080.0
CT,VT,OXYCODONE,2011,235000.0
KY,VI,HYDROCODONE,2006,6600.0
NH,VT,HYDROCODONE,2014,155890.0
KY,VI,OXYCODONE,2006,7000.0
MI,VI,HYDROCODONE,2012,2400.0
AR,WI,OXYCODONE,2017,5126700.0
SC,VI,OXYCODONE,2016,11920.0
NY,VT,OXYCODONE,2006,7000.0
FL,VT,HYDROCODONE,2009,40100.0
NY,WI,OXYCODONE,2016,16550.0
NY,WI,HYDROCODONE,2016,9100.0
OH,VI,HYDROCODONE,2010,57600.0
OH,WI,OXYCODONE,2017,29690.0
OH,VI,HYDROCODONE,2008,112300.0
OH,VI,HYDROCODONE,2012,11700.0
MI,VT,HYDROCODONE,2009,95400.0
MI,VT,OXYCODONE,2008,29600.0
NC,VT,OXYCODONE,2014,1300.0
IN,MO,HYDROCODONE,2007,8780400.0
TN,MO,HYDROCODONE,2014,1101850.0
FL,MO,HYDROCODONE,2007,429800.0
MI,MO,HYDROCODONE,2007,898700.0
IL,MO,OXYCODONE,2013,3619500.0
MO,MO,OXYCODONE,2007,30136060.0
LA,MO,HYDROCODONE,2010,1126390.0
OH,MO,HYDROCODONE,2010,4368300.0
SC,MO,HYDROCODONE,2014,4700.0
IL,MO,HYDROCODONE,2012,44059713.0
OK,MO,HYDROCODONE,2014,436915.0
KY,MO,OXYCODONE,2006,3137690.0
AR,MO,HYDROCODONE,2012,38838210.0
PA,MO,OXYCODONE,2006,13292.0
TN,MO,OXYCODONE,2009,113200.0
NY,MO,OXYCODONE,2011,43100.0
TN,MO,HYDROCODONE,2008,1790750.0
CA,HI,OXYCODONE,2011,1419300.0
FL,HI,OXYCODONE,2008,13500.0
GA,HI,HYDROCODONE,2013,1800.0
WA,HI,OXYCODONE,2010,4200.0
HI,HI,HYDROCODONE,2011,14031800.0
OH,HI,HYDROCODONE,2012,140330.0
TN,HI,HYDROCODONE,2014,587700.0
CA,HI,HYDROCODONE,2007,1728050.0
AR,HI,OXYCODONE,2011,298100.0
HI,HI,OXYCODONE,2014,13747200.0
AR,HI,OXYCODONE,2008,380000.0
NY,MO,OXYCODONE,2013,12000.0
MN,HI,HYDROCODONE,2018,123000.0
OH,HI,OXYCODONE,2019,176000.0
CA,HI,HYDROCODONE,2017,318380.0
HI,HI,OXYCODONE,2019,10972700.0
MS,HI,OXYCODONE,2019,5600.0
IN,VA,OXYCODONE,2011,5800.0
KY,VA,OXYCODONE,2008,11300.0
CA,VA,HYDROCODONE,2007,11840.0
CA,VA,HYDROCODONE,2006,9110.0
NV,MD,HYDROCODONE,2013,100.0
KY,MD,OXYCODONE,2008,500.0
GA,MD,HYDROCODONE,2008,1860.0
KY,IL,OXYCODONE,2018,100.0
OK,WI,HYDROCODONE,2018,30068.0
FL,WY,HYDROCODONE,2009,21900.0
OH,WY,HYDROCODONE,2007,352500.0
ND,WI,HYDROCODONE,2018,3700.0
NV,WY,HYDROCODONE,2012,129300.0
NY,WY,OXYCODONE,2014,1500.0
IL,WY,HYDROCODONE,2011,1341740.0
AL,WY,HYDROCODONE,2010,199900.0
AL,WY,HYDROCODONE,2011,286700.0
KS,WY,HYDROCODONE,2014,5000.0
OR,WY,HYDROCODONE,2006,100.0
MN,WI,OXYCODONE,2018,4899760.0
AR,WY,OXYCODONE,2009,739400.0
MI,WY,HYDROCODONE,2013,18900.0
AZ,WY,HYDROCODONE,2006,1797700.0
CA,WY,OXYCODONE,2006,527000.0
MS,OR,HYDROCODONE,2010,3200.0
LA,OR,HYDROCODONE,2007,10900.0
LA,AL,HYDROCODONE,2009,948430.0
AL,AL,OXYCODONE,2009,20482740.0
KY,AL,HYDROCODONE,2009,1490490.0
OH,AK,HYDROCODONE,2017,10940.0
AR,AK,OXYCODONE,2018,171000.0
IL,AL,HYDROCODONE,2010,14720.0
OK,AK,OXYCODONE,2009,1950.0
AL,AL,OXYCODONE,2014,46883980.0
AZ,AK,HYDROCODONE,2007,2215800.0
CA,AK,HYDROCODONE,2011,2352604.0
AR,AK,OXYCODONE,2011,624100.0
MS,AK,OXYCODONE,2016,500.0
TN,AL,HYDROCODONE,2014,34734640.0
AK,AK,OXYCODONE,2009,3428300.0
FL,AK,HYDROCODONE,2014,18460.0
OH,AK,OXYCODONE,2013,12030.0
TN,AK,HYDROCODONE,2019,100.0
NY,AK,OXYCODONE,2016,2000.0
AL,AL,OXYCODONE,2013,41481690.0
IN,AK,HYDROCODONE,2007,54000.0
TN,AK,OXYCODONE,2015,44900.0
OR,AK,OXYCODONE,2019,500.0
NY,AL,HYDROCODONE,2013,174160.0
MA,AL,HYDROCODONE,2007,16300.0
AR,AK,OXYCODONE,2012,701300.0
FL,AL,HYDROCODONE,2008,3359375.0
KY,AL,HYDROCODONE,2013,2596781.0
NY,AL,OXYCODONE,2013,13500.0
OK,AL,HYDROCODONE,2012,24520.0
AZ,AL,HYDROCODONE,2014,64830.0
WA,AK,OXYCODONE,2016,7514620.0
AR,AL,OXYCODONE,2008,2177600.0
CA,AK,HYDROCODONE,2014,1105540.0
CA,AL,HYDROCODONE,2008,204026.0
CA,AL,OXYCODONE,2011,32400.0
GA,IA,HYDROCODONE,2013,41000.0
AL,IA,HYDROCODONE,2011,199300.0
IL,AL,HYDROCODONE,2012,9020.0
GA,IA,HYDROCODONE,2012,9500.0
AL,IA,HYDROCODONE,2010,25400.0
MO,IA,OXYCODONE,2012,8382420.0
IL,IA,HYDROCODONE,2007,1524629.0
MO,IA,HYDROCODONE,2009,13054165.0
NE,IA,HYDROCODONE,2011,5809270.0
ND,IA,OXYCODONE,2010,68400.0
OH,IA,OXYCODONE,2013,2284400.0
KY,IA,OXYCODONE,2009,12100.0
LA,AL,OXYCODONE,2008,13800.0
MN,IA,HYDROCODONE,2014,3384400.0
ND,IA,HYDROCODONE,2008,419360.0
CA,IA,HYDROCODONE,2009,37750.0
TX,AL,HYDROCODONE,2009,10300.0
WI,IA,HYDROCODONE,2007,14669850.0
MI,VT,OXYCODONE,2009,2000.0
MN,VT,OXYCODONE,2018,29900.0
PA,VT,HYDROCODONE,2017,3000.0
MN,VT,OXYCODONE,2019,46900.0
OK,VT,OXYCODONE,2015,121500.0
AZ,VT,OXYCODONE,2019,33200.0
KS,VT,HYDROCODONE,2018,300.0
MI,ND,HYDROCODONE,2014,25700.0
CO,ND,HYDROCODONE,2008,229100.0
CO,ND,HYDROCODONE,2006,175200.0
IN,ND,HYDROCODONE,2007,709500.0
TN,VT,HYDROCODONE,2016,1000.0
CO,ND,HYDROCODONE,2013,475800.0
CO,ND,HYDROCODONE,2012,404200.0
KS,VT,HYDROCODONE,2016,400.0
NE,NE,HYDROCODONE,2011,10541080.0
ND,ND,HYDROCODONE,2015,3124940.0
AZ,ND,HYDROCODONE,2015,6200.0
OH,ND,HYDROCODONE,2017,400.0
IL,NE,OXYCODONE,2013,346100.0
IN,NE,HYDROCODONE,2012,6142250.0
AL,ND,OXYCODONE,2015,36000.0
CO,NE,OXYCODONE,2010,411020.0
NE,NE,HYDROCODONE,2007,7118150.0
WI,NE,HYDROCODONE,2009,8601100.0
IL,NE,HYDROCODONE,2007,141650.0
OK,RI,OXYCODONE,2013,15700.0
NJ,RI,HYDROCODONE,2006,1600.0
CT,RI,OXYCODONE,2008,3223600.0
NY,RI,HYDROCODONE,2007,600100.0
NH,RI,OXYCODONE,2008,4700.0
VT,RI,HYDROCODONE,2013,500.0
IN,PW,HYDROCODONE,2007,24500.0
AR,ND,HYDROCODONE,2012,1000.0
MD,RI,HYDROCODONE,2007,719100.0
OH,RI,HYDROCODONE,2012,329780.0
SC,ND,HYDROCODONE,2009,500.0
NY,RI,OXYCODONE,2006,472800.0
FL,RI,HYDROCODONE,2010,36000.0
CA,RI,HYDROCODONE,2009,4740.0
AL,ME,HYDROCODONE,2009,765100.0
AL,ME,HYDROCODONE,2008,383700.0
AL,ME,HYDROCODONE,2012,360000.0
VT,ME,OXYCODONE,2008,878200.0
IL,ME,HYDROCODONE,2009,3360.0
FL,ME,OXYCODONE,2013,12500.0
MA,ME,HYDROCODONE,2009,9736580.0
KY,ME,HYDROCODONE,2009,300.0
AL,ME,HYDROCODONE,2006,208100.0
OH,ME,OXYCODONE,2012,2024380.0
PA,ME,HYDROCODONE,2009,171380.0
OH,ME,HYDROCODONE,2010,405560.0
SC,ME,HYDROCODONE,2012,300.0
VT,RI,OXYCODONE,2009,2900.0
TN,RI,OXYCODONE,2013,600.0
IN,NM,OXYCODONE,2011,200.0
KS,ME,HYDROCODONE,2012,1500.0
NY,CO,OXYCODONE,2010,7400.0
IA,CO,HYDROCODONE,2011,3300.0
PA,CO,HYDROCODONE,2007,3440.0
NC,CO,OXYCODONE,2010,900.0
MN,CO,HYDROCODONE,2012,4565.0
NE,CO,HYDROCODONE,2007,700.0
MA,CO,HYDROCODONE,2010,900.0
TX,CO,OXYCODONE,2009,200.0
SC,NM,HYDROCODONE,2016,100.0
FL,AR,OXYCODONE,2008,1300.0
NY,AR,OXYCODONE,2010,4900.0
MA,IN,HYDROCODONE,2008,100.0
WV,OH,HYDROCODONE,2012,22077740.0
IL,OH,OXYCODONE,2014,32200.0
CT,WV,HYDROCODONE,2014,8600.0
WI,OH,HYDROCODONE,2014,10300.0
CA,OH,HYDROCODONE,2009,103087.0
MD,OH,HYDROCODONE,2014,18068850.0
WV,OH,HYDROCODONE,2008,9994490.0
MS,OH,HYDROCODONE,2011,8750.0
NY,OH,OXYCODONE,2007,101300.0
OK,OH,HYDROCODONE,2013,18940.0
KY,OH,OXYCODONE,2014,2200560.0
IL,OH,OXYCODONE,2012,37900.0
MS,OH,HYDROCODONE,2006,280.0
MO,WI,HYDROCODONE,2007,55430.0
TN,WI,HYDROCODONE,2012,241730.0
OK,WI,HYDROCODONE,2010,31260.0
AR,WI,OXYCODONE,2012,6048400.0
MO,TN,HYDROCODONE,2013,2372260.0
NJ,TN,HYDROCODONE,2007,42425.0
IN,TN,OXYCODONE,2012,3800.0
MS,TN,HYDROCODONE,2014,3600.0
TX,CT,HYDROCODONE,2013,4100.0
FL,CT,OXYCODONE,2011,2500.0
MI,DC,HYDROCODONE,2013,1500.0
LA,KS,OXYCODONE,2009,33600.0
IN,DE,HYDROCODONE,2006,500.0
SC,DC,HYDROCODONE,2019,1400.0
NY,DC,OXYCODONE,2018,1500.0
PA,DC,OXYCODONE,2019,356000.0
IN,DC,HYDROCODONE,2019,300.0
TN,DE,OXYCODONE,2009,100.0
MO,DC,OXYCODONE,2016,100.0
TX,PA,HYDROCODONE,2014,3600.0
CO,WY,OXYCODONE,2018,5541900.0
OH,WY,OXYCODONE,2019,2250.0
CA,WY,HYDROCODONE,2016,7450.0
FL,WY,HYDROCODONE,2019,1000.0
KY,NE,OXYCODONE,2013,6300.0
AZ,NE,HYDROCODONE,2010,262100.0
MI,NE,OXYCODONE,2014,4500.0
OK,NE,HYDROCODONE,2006,64500.0
SC,NE,HYDROCODONE,2007,13800.0
AR,NE,OXYCODONE,2010,904200.0
MI,NE,HYDROCODONE,2008,35400.0
KY,NE,HYDROCODONE,2014,83600.0
MI,NE,OXYCODONE,2006,2400.0
OH,NE,HYDROCODONE,2008,447900.0
MO,NE,OXYCODONE,2009,3231020.0
MA,NE,HYDROCODONE,2007,3900.0
FL,NE,OXYCODONE,2007,7100.0
OH,NE,OXYCODONE,2011,4185300.0
CA,NE,OXYCODONE,2008,81000.0
TX,NE,HYDROCODONE,2010,6700.0
GA,NE,OXYCODONE,2012,6300.0
FL,NE,OXYCODONE,2009,3100.0
MN,NY,HYDROCODONE,2007,1.0
OR,WA,OXYCODONE,2009,6840160.0
SC,NY,OXYCODONE,2007,4700.0
OR,WA,OXYCODONE,2007,8137520.0
TN,VT,OXYCODONE,2018,100.0
VA,WA,HYDROCODONE,2008,9000.0
MO,WA,OXYCODONE,2009,5700.0
IN,WA,OXYCODONE,2014,1300.0
NE,WA,HYDROCODONE,2006,400.0
MI,SC,OXYCODONE,2011,1400.0
IL,TX,HYDROCODONE,2011,69420.0
MO,TX,HYDROCODONE,2013,4684300.0
NY,SC,HYDROCODONE,2008,38500.0
MI,SC,OXYCODONE,2013,6600.0
AL,SC,OXYCODONE,2011,4700.0
IN,TX,HYDROCODONE,2011,1552900.0
VA,TX,HYDROCODONE,2013,136900.0
CA,FL,HYDROCODONE,2007,552064.0
LA,TX,HYDROCODONE,2007,54091420.0
OK,TX,HYDROCODONE,2012,36955980.0
WI,TX,HYDROCODONE,2012,2800.0
SC,FL,HYDROCODONE,2012,34200.0
OK,FL,HYDROCODONE,2007,5741060.0
PA,TX,OXYCODONE,2007,73900.0
AR,FL,OXYCODONE,2007,12263900.0
FL,FL,OXYCODONE,2008,260023720.0
IN,TX,OXYCODONE,2006,800.0
OK,TX,OXYCODONE,2007,5738040.0
SC,FL,OXYCODONE,2010,61000.0
MI,FL,OXYCODONE,2007,788100.0
IN,FL,OXYCODONE,2008,216100.0
KS,FL,OXYCODONE,2011,1700.0
IL,HI,HYDROCODONE,2015,500.0
NJ,FL,HYDROCODONE,2014,106000.0
KS,FL,HYDROCODONE,2013,186600.0
KS,FL,HYDROCODONE,2012,39600.0
MS,FL,HYDROCODONE,2011,17300.0
SC,IA,HYDROCODONE,2008,100.0
GA,UT,HYDROCODONE,2010,508.0
PA,UT,OXYCODONE,2008,1552.0
IN,FL,OXYCODONE,2013,9200.0
TX,FL,HYDROCODONE,2012,35800.0
MI,AZ,OXYCODONE,2012,4600.0
MO,AZ,OXYCODONE,2010,400.0
CT,AZ,HYDROCODONE,2013,1000.0
NE,AZ,HYDROCODONE,2008,4700.0
AL,AZ,HYDROCODONE,2016,1200.0
CT,KY,HYDROCODONE,2008,1700.0
KS,KY,HYDROCODONE,2013,6100.0
AR,KY,OXYCODONE,2010,4904800.0
OK,KY,HYDROCODONE,2011,22840.0
CA,KY,OXYCODONE,2011,16260.0
MS,KY,HYDROCODONE,2009,24970.0
TX,KY,HYDROCODONE,2015,400.0
VT,MA,HYDROCODONE,2011,211300.0
NJ,MA,OXYCODONE,2006,215500.0
MI,MA,HYDROCODONE,2009,92400.0
TN,MA,HYDROCODONE,2012,21200.0
SC,MA,HYDROCODONE,2013,700.0
TX,MA,HYDROCODONE,2012,3000.0
TN,MA,HYDROCODONE,2011,21300.0
RI,MA,HYDROCODONE,2012,24180200.0
OH,MA,OXYCODONE,2009,10709500.0
CA,MA,HYDROCODONE,2011,7458.0
PA,MA,HYDROCODONE,2010,46376.0
SC,MA,OXYCODONE,2010,500.0
IL,MA,HYDROCODONE,2012,354200.0
KY,MA,OXYCODONE,2011,23800.0
MA,MA,HYDROCODONE,2008,12574260.0
OR,CA,HYDROCODONE,2008,146600.0
NV,CA,HYDROCODONE,2012,598300.0
VA,CA,HYDROCODONE,2006,223100.0
MI,CA,HYDROCODONE,2013,1065400.0
IN,CA,OXYCODONE,2009,6300.0
VA,CA,HYDROCODONE,2008,143600.0
TX,CA,HYDROCODONE,2012,24100.0
TX,CA,HYDROCODONE,2011,20630.0
CT,CA,HYDROCODONE,2010,2800.0
AL,CA,HYDROCODONE,2012,2823800.0
GA,CA,HYDROCODONE,2008,270252.0
OK,MN,HYDROCODONE,2008,4600.0
UT,CA,HYDROCODONE,2013,1017100.0
FL,CA,HYDROCODONE,2011,7494735.0
MI,CA,OXYCODONE,2012,55400.0
DE,FL,OXYCODONE,2010,139200.0
LA,MN,HYDROCODONE,2014,100.0
WA,MN,HYDROCODONE,2011,500.0
MN,CA,HYDROCODONE,2010,1375.0
SC,CA,OXYCODONE,2008,6800.0
AR,CA,HYDROCODONE,2006,2800.0
OK,CA,OXYCODONE,2006,3600.0
TX,NH,OXYCODONE,2008,100.0
MO,NH,OXYCODONE,2013,300.0
NV,NY,HYDROCODONE,2010,1300.0
SC,CA,OXYCODONE,2014,600.0
MO,NY,HYDROCODONE,2007,900.0
WI,NY,HYDROCODONE,2012,1300.0
AZ,NY,OXYCODONE,2012,500.0
HI,CA,HYDROCODONE,2012,12300.0
RI,NY,OXYCODONE,2010,800.0
TX,FL,HYDROCODONE,2011,1600.0
MN,NY,HYDROCODONE,2006,2.0
CT,FL,HYDROCODONE,2014,1000.0
NJ,GA,HYDROCODONE,2007,1915.0
MO,GA,OXYCODONE,2014,780.0
IN,GA,OXYCODONE,2011,54200.0
MO,NJ,OXYCODONE,2011,400.0
FL,NJ,OXYCODONE,2014,2500.0
KY,NJ,OXYCODONE,2007,100.0
IA,NJ,HYDROCODONE,2011,100.0
KY,MA,OXYCODONE,2010,100.0
CT,AR,HYDROCODONE,2010,100.0
VA,GA,HYDROCODONE,2011,1500.0
VA,GA,HYDROCODONE,2006,3000.0
MN,GA,OXYCODONE,2009,4730.0
NJ,GA,OXYCODONE,2011,1100.0
AR,GA,HYDROCODONE,2009,13100.0
AZ,PA,OXYCODONE,2013,300.0
WA,PA,HYDROCODONE,2012,12400.0
MO,PA,OXYCODONE,2010,1500.0
MS,PA,HYDROCODONE,2006,340.0
MA,PA,HYDROCODONE,2010,2400.0
TX,PA,OXYCODONE,2008,1880.0
MO,PA,OXYCODONE,2013,1400.0
NY,AL,HYDROCODONE,2014,75100.0
NJ,AL,HYDROCODONE,2011,22000.0
TX,AL,HYDROCODONE,2010,10900.0
GA,PA,OXYCODONE,2014,1000.0
GA,MD,HYDROCODONE,2010,1592.0
NC,MD,OXYCODONE,2009,200.0
MS,MA,HYDROCODONE,2012,20.0
CO,MD,OXYCODONE,2013,100.0
KY,MA,HYDROCODONE,2006,4800.0
DE,PA,OXYCODONE,2012,100.0
KY,TX,OXYCODONE,2008,3800.0
KY,MA,OXYCODONE,2008,100.0
NC,PA,OXYCODONE,2011,270.0
ND,TX,HYDROCODONE,2009,500.0
AZ,IL,OXYCODONE,2006,475.0
NV,TX,HYDROCODONE,2012,1400.0
SC,IL,HYDROCODONE,2010,28100.0
PA,IL,OXYCODONE,2012,6262.0
IN,GU,HYDROCODONE,2011,4500.0
FL,GU,HYDROCODONE,2014,500.0
IN,GU,HYDROCODONE,2018,2000.0
HI,GU,HYDROCODONE,2012,187900.0
CO,GU,OXYCODONE,2011,800.0
OK,HI,HYDROCODONE,2011,750.0
IL,GU,HYDROCODONE,2006,2000.0
CO,GU,OXYCODONE,2012,100.0
PA,GU,OXYCODONE,2006,448.0
CA,GU,HYDROCODONE,2012,24800.0
LA,IL,OXYCODONE,2011,28620.0
HI,GU,OXYCODONE,2015,406400.0
WI,HI,HYDROCODONE,2011,100.0
IN,HI,OXYCODONE,2011,400.0
KY,MD,OXYCODONE,2007,200.0
GA,ME,HYDROCODONE,2007,100.0
MO,ME,HYDROCODONE,2009,100.0
WA,VA,HYDROCODONE,2011,2900.0
TX,MD,HYDROCODONE,2012,600.0
SD,TX,HYDROCODONE,2014,900.0
NJ,IL,HYDROCODONE,2008,6900.0
MA,IL,HYDROCODONE,2008,300.0
NV,TN,HYDROCODONE,2012,2200.0
NY,NC,HYDROCODONE,2007,201230.0
CA,NC,OXYCODONE,2011,29200.0
MA,VA,HYDROCODONE,2008,1000.0
AZ,NC,HYDROCODONE,2006,9875.0
MI,NC,OXYCODONE,2014,4400.0
LA,NC,HYDROCODONE,2007,100.0
WI,VA,HYDROCODONE,2009,100.0
NV,DE,HYDROCODONE,2006,2000.0
AZ,DE,HYDROCODONE,2011,150.0
NY,IL,OXYCODONE,2012,400.0
TX,TN,OXYCODONE,2006,100.0
WI,TN,OXYCODONE,2011,74.0
IN,AL,OXYCODONE,2011,3100.0
NC,AL,HYDROCODONE,2007,700.0
NV,VA,HYDROCODONE,2013,100.0
IN,AL,OXYCODONE,2009,400.0
CA,AL,OXYCODONE,2009,1500.0
TX,TN,HYDROCODONE,2013,800.0
NV,IL,HYDROCODONE,2008,1900.0
MA,MI,HYDROCODONE,2012,25567.0
KY,MI,OXYCODONE,2009,11400.0
IN,MI,OXYCODONE,2009,4000.0
PA,MO,HYDROCODONE,2006,1290.0
NV,MO,HYDROCODONE,2006,1100.0
NJ,OH,OXYCODONE,2010,2048.0
IN,CT,HYDROCODONE,2008,1500.0
OK,MI,OXYCODONE,2006,1140.0
NC,OH,OXYCODONE,2009,1000.0
MA,OH,HYDROCODONE,2014,300.0
PA,LA,OXYCODONE,2014,920.0
KY,CT,HYDROCODONE,2006,2000.0
TX,WA,OXYCODONE,2006,500.0
SC,WA,OXYCODONE,2008,2700.0
PA,WA,OXYCODONE,2014,204.0
LA,OH,HYDROCODONE,2006,100.0
WA,NE,HYDROCODONE,2007,500.0
NJ,NE,HYDROCODONE,2006,1300.0
KY,MT,HYDROCODONE,2013,3500.0
NY,MT,OXYCODONE,2010,1300.0
NC,MT,OXYCODONE,2014,200.0
SC,MT,HYDROCODONE,2012,100.0
OK,MT,HYDROCODONE,2011,1300.0
WA,SC,HYDROCODONE,2013,600.0
NJ,SC,HYDROCODONE,2011,1200.0
NY,MS,OXYCODONE,2011,1200.0
NC,MS,OXYCODONE,2008,500.0
NE,SC,HYDROCODONE,2007,700.0
NC,CO,OXYCODONE,2009,100.0
LA,RI,HYDROCODONE,2006,300.0
PA,SD,HYDROCODONE,2009,200.0
SC,SD,HYDROCODONE,2010,100.0
IL,SD,HYDROCODONE,2013,900.0
VA,KY,HYDROCODONE,2009,2100.0
IN,SC,OXYCODONE,2012,200.0
CA,KY,OXYCODONE,2009,14160.0
NJ,CO,HYDROCODONE,2008,2100.0
IL,CO,OXYCODONE,2006,1000.0
IN,CO,OXYCODONE,2008,1300.0
SC,NE,HYDROCODONE,2010,100.0
MO,AZ,HYDROCODONE,2014,4100.0
SC,AZ,OXYCODONE,2010,600.0
WA,AZ,HYDROCODONE,2011,2200.0
FL,KY,OXYCODONE,2011,116.0
LA,KY,HYDROCODONE,2006,200.0
NJ,AZ,HYDROCODONE,2014,1700.0
IN,OK,HYDROCODONE,2013,16630.0
AZ,OK,HYDROCODONE,2014,2100.0
MI,IA,OXYCODONE,2011,300.0
TX,KY,HYDROCODONE,2009,100.0
NY,OK,OXYCODONE,2007,1400.0
MI,WV,OXYCODONE,2007,200.0
NC,KY,OXYCODONE,2008,800.0
MA,OK,HYDROCODONE,2010,200.0
WA,OK,HYDROCODONE,2013,100.0
NJ,WI,HYDROCODONE,2007,24600.0
